label,linewidth,density,lineheight,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C99
Okdbolidda,0.25625,0.52754,0.35476,0.813719,0.534380,0.467928,0.452190,0.600961,0.579712,0.442050,0.391364,0.479284,0.455716,0.401378,0.563879,0.679530,0.559965,0.594525,0.503200
Okdbolidda,0.14079,0.53731,0.46561,0.473417,0.514702,0.508609,0.372067,0.498318,0.464835,0.443667,0.343181,0.467744,0.397742,0.403755,0.622915,0.638285,0.693367,0.520069,0.552894
Okdbolidda,0.13333,0.52328,0.65734,0.657562,0.477975,0.431691,0.424185,0.634382,0.549410,0.428095,0.409951,0.525296,0.372605,0.402428,0.645863,0.611678,0.563711,0.547571,0.454005
Okdbolidda,0.16538,0.58437,0.31786,0.522111,0.476178,0.573656,0.442778,0.592670,0.495190,0.510235,0.354891,0.460521,0.455716,0.455755,0.588813,0.769103,0.482469,0.586556,0.512654
Okdbolidda,0.25,0.53791,0.51196,0.540562,0.443020,0.447216,0.451787,0.657780,0.465236,0.451442,0.347191,0.607632,0.474834,0.407519,0.440956,0.708823,0.547011,0.813408,0.492473
Okdbolidda,0.17778,0.5633,0.31667,0.526617,0.461797,0.566911,0.375324,0.569216,0.510697,0.484946,0.445208,0.390667,0.442702,0.412514,0.505824,0.589435,0.488394,0.619952,0.495123
Okdbolidda,0.11833,0.53935,0.36111,0.663751,0.477376,0.563597,0.410790,0.712176,0.480658,0.415493,0.444510,0.474337,0.409234,0.474828,0.538820,0.643742,0.656267,0.614308,0.520130
Okdbolidda,0.10909,0.53595,0.55263,0.789357,0.625240,0.436219,0.411596,0.549349,0.563581,0.408841,0.477644,0.494364,0.456474,0.426980,0.704744,0.592220,0.547646,0.502464,0.475420
Okdbolidda,0.11711,0.53776,0.44127,0.565703,0.479503,0.593946,0.505616,0.508217,0.509748,0.445372,0.453552,0.463654,0.397621,0.401378,0.597838,0.636020,0.491930,0.504215,0.522305
Okdbolidda,0.1325,0.50935,0.53846,0.642669,0.417098,0.451078,0.417223,0.592670,0.472721,0.480461,0.407976,0.546166,0.398792,0.425843,0.563879,0.631557,0.528806,0.477388,0.508961
Okdbolidda,0.15,0.53949,0.53939,0.711502,0.511692,0.490386,0.535088,0.722897,0.565024,0.616773,0.431225,0.584717,0.485694,0.467618,0.553326,0.693615,0.452158,0.652075,0.428600
Okdbolidda,0.175,0.551,0.63333,0.655514,0.480071,0.440858,0.421594,0.403343,0.494611,0.392222,0.289906,0.654731,0.394008,0.415307,0.472635,0.726538,0.460994,0.653604,0.479798
Okdbolidda,0.11923,0.51595,0.36395,0.502154,0.451522,0.575651,0.445575,0.427204,0.517668,0.407131,0.371949,0.442948,0.472487,0.435742,0.534624,0.605147,0.597866,0.556204,0.508755
Okdbolidda,0.13214,0.48571,0.32727,0.383525,0.392302,0.463723,0.458865,0.422842,0.419168,0.479181,0.379366,0.429555,0.405579,0.384941,0.558324,0.718554,0.507475,0.537748,0.508471
Okdbolidda,0.14063,0.4328,0.55263,0.640790,0.470125,0.497157,0.485049,0.583952,0.537017,0.756456,0.419579,0.493310,0.515330,0.439870,0.576776,0.643742,0.529552,0.602770,0.516250
Okdbolidda,0.15833,0.54706,0.64423,0.713994,0.490128,0.474128,0.478683,0.685965,0.514031,0.581673,0.375121,0.615729,0.519456,0.422405,0.585398,0.804452,0.524607,0.629859,0.485905
Okdbolidda,0.13056,0.535,0.64231,0.668796,0.507297,0.472380,0.465055,0.650926,0.534527,0.484837,0.366058,0.502204,0.430692,0.394431,0.542367,0.754558,0.633683,0.695139,0.489967
Okdbolidda,0.13214,0.5452,0.31111,0.487985,0.465237,0.598864,0.391343,0.529082,0.519749,0.363010,0.373412,0.499217,0.372535,0.404504,0.531946,0.548221,0.513992,0.614308,0.516720
Okdbolidda,0.2,0.54353,0.29375,0.558378,0.530064,0.501072,0.436656,0.540054,0.531372,0.498950,0.381488,0.553760,0.448021,0.425373,0.628234,0.776455,0.709724,0.568907,0.493267
Okdbolidda,0.2,0.59184,0.98246,0.539358,0.436744,0.484348,0.392112,0.610311,0.418006,0.424912,0.396774,0.453543,0.395931,0.413543,0.471106,0.638285,0.489363,0.679324,0.455105
Okdbolidda,0.11042,0.46429,0.35357,0.644461,0.454442,0.463723,0.431305,0.500418,0.566053,0.545485,0.444508,0.524013,0.393024,0.413694,0.544751,0.651903,0.545997,0.606639,0.505974
Okdbolidda,0.13,0.53854,0.41316,0.525740,0.534279,0.494839,0.479844,0.763119,0.571891,0.473917,0.471536,0.543779,0.596869,0.416015,0.456855,0.624881,0.598700,0.745711,0.475093
Okdbolidda,0.15,0.4841,0.46667,0.733728,0.653806,0.488930,0.375324,0.742982,0.615918,0.618179,0.403806,0.609083,0.523748,0.471250,0.597109,0.815296,0.489473,0.745711,0.428600
Okdbolidda,0.13214,0.50119,0.56944,0.773295,0.514120,0.441380,0.417223,0.469291,0.503387,0.563493,0.555069,0.515836,0.455213,0.401335,0.644237,0.631557,0.579481,0.477388,0.451488
Okdbolidda,0.12143,0.50665,0.37654,0.750415,0.477376,0.588246,0.424979,0.540279,0.509130,0.516901,0.420398,0.490262,0.443574,0.474713,0.662154,0.712622,0.603200,0.614308,0.508961
Okdbolidda,0.13333,0.53571,0.94444,0.686527,0.497046,0.490386,0.407217,0.696541,0.537445,0.522928,0.420102,0.594545,0.469190,0.418824,0.477486,0.624881,0.482469,0.738562,0.446947
Okdbolidda,0.1225,0.55014,0.31173,0.500915,0.477405,0.591035,0.396922,0.646523,0.531165,0.379063,0.355665,0.490262,0.377521,0.404504,0.525386,0.598662,0.521702,0.614308,0.519003
Okdbolidda,0.1025,0.48333,0.3451,0.587118,0.477376,0.579225,0.469026,0.687386,0.501945,0.414849,0.323838,0.419240,0.371551,0.486076,0.469917,0.618255,0.507475,0.547417,0.475507
Okdbolidda,0.20833,0.51365,0.36111,0.534990,0.489811,0.504476,0.455289,0.618348,0.472260,0.484442,0.392643,0.416207,0.477065,0.423145,0.542499,0.686984,0.481963,0.619645,0.508961
Okdbolidda,0.17917,0.5498,0.35338,0.696625,0.565119,0.497968,0.485011,0.690150,0.543782,0.617076,0.372187,0.548689,0.495983,0.388642,0.678802,0.717668,0.654545,0.728399,0.477667
Okdbolidda,0.18125,0.53862,0.58333,0.675941,0.519098,0.447369,0.455375,0.545985,0.583401,0.692240,0.434149,0.521860,0.644270,0.522174,0.589927,0.864338,0.517763,0.570161,0.444228
Okdbolidda,0.11833,0.53935,0.36111,0.663751,0.477376,0.563597,0.410790,0.712176,0.480658,0.415493,0.444510,0.474337,0.409234,0.474828,0.538820,0.643742,0.656267,0.614308,0.520130
Okdbolidda,0.10909,0.53595,0.55263,0.789357,0.625240,0.436219,0.411596,0.549349,0.563581,0.408841,0.477644,0.494364,0.456474,0.426980,0.704744,0.592220,0.547646,0.502464,0.475420
Okdbolidda,0.13235,0.54453,0.3625,0.469365,0.560764,0.600140,0.350467,0.470486,0.516555,0.364135,0.312043,0.429074,0.403229,0.390128,0.493972,0.614740,0.507475,0.502464,0.595692
Okdbolidda,0.115,0.47014,0.375,0.751712,0.488008,0.441380,0.411878,0.665172,0.562777,0.459417,0.398622,0.460286,0.415633,0.389804,0.601656,0.592220,0.531279,0.517207,0.470449
Okdbolidda,0.11333,0.49339,0.36224,0.470506,0.414413,0.447764,0.499513,0.586501,0.467411,0.547973,0.404469,0.468506,0.380908,0.523647,0.527023,0.615074,0.532702,0.560777,0.478274
Okdbolidda,0.11923,0.51595,0.36395,0.502154,0.451522,0.575651,0.445575,0.427204,0.517668,0.407131,0.371949,0.442948,0.472487,0.435742,0.534624,0.605147,0.597866,0.556204,0.508755
Okdbolidda,0.11,0.5119,0.35714,0.445214,0.474028,0.513533,0.402174,0.556004,0.514031,0.349433,0.411907,0.527778,0.381443,0.424705,0.550524,0.785123,0.631788,0.564068,0.565995
Okdbolidda,0.165,0.55245,0.40602,0.685987,0.478257,0.472095,0.500272,0.752637,0.539551,0.518161,0.383409,0.538030,0.548302,0.409245,0.582835,0.628784,0.618466,0.737241,0.468000
Okdbolidda,0.13214,0.50794,0.32778,0.425267,0.392302,0.463723,0.458865,0.422842,0.419168,0.479181,0.379366,0.429555,0.405579,0.384941,0.558324,0.718554,0.507475,0.537748,0.508471
Okdbolidda,0.145,0.48111,0.36752,0.489420,0.381806,0.462603,0.441165,0.495879,0.438406,0.525152,0.372465,0.530045,0.437265,0.413543,0.560039,0.710657,0.521702,0.605591,0.499764
Okdbolidda,0.13816,0.48705,0.33375,0.867657,0.659750,0.472380,0.430673,0.675207,0.571618,0.500907,0.386059,0.539369,0.449247,0.424371,0.611456,0.658959,0.692820,0.636524,0.492455
Okdbolidda,0.20625,0.48081,0.29437,0.839824,0.588568,0.523818,0.432644,0.576464,0.573988,0.394472,0.345058,0.508996,0.474044,0.469284,0.574055,0.716247,0.670658,0.635854,0.553793
Okdbolidda,0.10893,0.51353,0.46154,0.693236,0.463313,0.453304,0.491305,0.550653,0.481915,0.323177,0.336581,0.493738,0.376459,0.404454,0.631611,0.576334,0.517728,0.487826,0.460195
Okdbolidda,0.13125,0.43256,0.71,0.760271,0.499115,0.453316,0.445853,0.630468,0.540604,0.756902,NaN,0.542890,0.632395,0.481812,0.518463,0.686984,0.633683,0.712301,0.490263
Okdbolidda,0.11,0.47397,0.41053,0.607939,0.461481,0.441380,0.413670,0.635157,0.419002,0.306711,0.317065,0.447125,0.367268,0.389029,0.505669,0.602712,0.531279,0.461761,0.475924
Okdbolidda,0.23333,0.50296,0.53846,0.828031,0.675051,0.503735,0.458590,0.598235,0.541676,0.620779,0.476969,0.523749,0.514064,0.402462,0.608823,0.745793,0.517958,0.580394,0.501504
Okdbolidda,0.1175,0.64319,0.61111,0.456439,0.445300,0.465063,0.470255,0.478985,0.408949,0.441082,0.369793,0.485422,0.394405,0.366337,0.593115,0.712622,0.529228,0.560777,0.546836
Okdbolidda,0.1175,0.64319,0.61111,0.456439,0.445300,0.465063,0.470255,0.478985,0.408949,0.441082,0.369793,0.485422,0.394405,0.366337,0.593115,0.712622,0.529228,0.560777,0.546836
Okdbolidda,0.16875,0.57317,0.31875,0.617413,0.487118,0.491446,0.424979,0.675311,0.465623,0.433213,0.368119,0.468720,0.368601,0.466415,0.561152,0.658797,0.557145,0.568008,0.529615
Okdbolidda,0.1625,0.51279,0.3629,0.867426,0.609377,0.447033,0.494107,0.724427,0.642523,0.489369,0.469052,0.594111,0.473814,0.470881,0.575217,0.776442,0.580840,0.572279,0.451521
Okdbolidda,0.15375,0.55385,0.3756,0.685089,0.546791,0.466052,0.433238,0.668215,0.620798,0.511145,0.412256,0.531096,0.441763,0.499230,0.626160,0.786796,0.633683,0.753697,0.500421
Okdbolidda,0.16875,0.41204,0.63636,0.679489,0.487118,0.443553,0.373580,0.532896,0.469858,0.400548,0.376019,0.448411,0.333271,0.380750,0.528850,0.551642,0.518018,0.625490,0.463469
Okdbolidda,0.11042,0.46429,0.35357,0.644461,0.454442,0.463723,0.431305,0.500418,0.566053,0.545485,0.444508,0.524013,0.393024,0.413694,0.544751,0.651903,0.545997,0.606639,0.505974
Okdbolidda,0.24286,0.52981,0.31786,0.773697,0.620516,0.579292,0.391343,0.551425,0.555238,0.437579,0.393914,0.488772,0.457988,0.412514,0.605732,0.594075,0.502765,0.627973,0.597597
Okdbolidda,0.1625,0.43969,0.575,0.825444,0.546776,0.478070,0.504576,0.463468,0.551433,0.434749,0.463859,0.527611,0.460038,0.464224,0.568835,0.664950,0.557287,0.584032,0.465711
Okdbolidda,0.1,0.50641,0.47692,0.628375,0.454492,0.428090,0.426871,0.583378,0.443930,0.306229,0.327884,0.415289,0.365389,0.417812,0.569634,0.665527,0.497196,0.580394,0.518310
Okdbolidda,0.11667,0.55185,0.30333,0.506171,0.423538,0.447415,0.402156,0.633407,0.438978,0.378370,0.341647,0.433068,0.383499,0.370358,0.491914,0.592220,0.472989,0.581457,0.463785
Okdbolidda,0.088636,0.43298,0.38776,0.565498,0.544451,0.566263,0.507725,0.569372,0.532494,0.412726,0.313635,0.495034,0.517110,0.485812,0.537881,0.600912,0.517410,0.518616,0.572249
Okdbolidda,0.13906,0.55335,0.53704,0.765699,0.629998,0.498524,0.373866,0.592231,0.526517,0.464990,0.511143,0.527976,0.448950,0.472917,0.700224,0.682589,0.644133,0.504419,0.552894
Okdbolidda,0.098437,0.50123,0.4898,0.547725,0.515953,0.538878,0.421214,0.601515,0.532494,0.374086,0.350617,0.523003,0.451278,0.514857,0.546555,0.573141,0.530379,0.603023,0.565057
Okdbolidda,0.295,0.6179,0.42647,0.516195,0.489479,0.574366,0.379421,0.578436,0.479279,0.514413,0.409258,0.468582,0.404184,0.412876,0.503143,0.638285,0.482654,0.651696,0.497339
Okdbolidda,0.29167,0.52021,0.5812,0.665439,0.387633,0.503735,0.444163,0.618990,0.507437,0.491120,0.452812,0.507976,0.491076,0.380558,0.567977,0.759405,0.475025,0.588988,0.507163
Okdbolidda,0.11364,0.51855,0.40476,0.542701,0.451522,0.576469,0.436656,0.484947,0.525168,0.400754,0.370437,0.447867,0.392793,0.397876,0.537881,0.598662,0.534271,0.596882,0.508755
Okdbolidda,0.1625,0.59237,0.38215,0.626566,0.487097,0.496001,0.434825,0.687199,0.531296,0.710251,0.493934,0.533831,0.525883,0.491738,0.599074,0.830312,0.537461,0.491902,0.468833
Okdbolidda,0.17292,0.57173,0.37321,0.735125,0.490626,0.447169,0.480482,0.689281,0.649635,0.459971,0.414511,0.553127,0.468912,0.416015,0.634446,0.659289,0.502765,0.638503,0.480160
Okdbolidda,0.13,0.50354,0.20417,0.806035,0.662584,0.492916,0.493906,0.672769,0.591252,0.514434,0.395127,0.583794,0.465314,0.367313,0.597800,0.701675,0.475616,0.637746,0.524003
Okdbolidda,0.18125,0.53862,0.58333,0.675941,0.519098,0.447369,0.455375,0.545985,0.583401,0.692240,0.434149,0.521860,0.644270,0.522174,0.589927,0.864338,0.517763,0.570161,0.444228
Okdbolidda,0.14444,0.57222,0.4375,0.646820,0.499115,0.490689,0.442919,0.703088,0.524451,0.463049,0.502596,0.497104,0.528283,0.414998,0.447616,0.636663,0.529040,0.538614,0.441008
Okdbolidda,0.10357,0.52885,0.60256,0.495062,0.376300,0.428978,0.453806,0.601112,0.416997,0.393416,0.440310,0.383386,0.397936,0.369808,0.519122,0.607800,0.507486,0.518027,0.507070
Okdbolidda,0.155,0.64231,0.71,0.601438,0.407252,0.441278,0.412667,0.455970,0.374860,0.474605,0.394960,0.454486,0.417655,0.424905,0.626160,0.658797,0.553248,0.581528,0.479847
Okdbolidda,0.11944,0.52289,0.31786,0.663362,0.423538,0.453667,0.451030,0.636563,0.524097,0.444729,0.346465,0.482415,0.392183,0.401608,0.549204,0.598662,0.498458,0.598806,0.463785
Okdbolidda,0.1,0.47079,0.47692,0.590899,0.487118,0.611186,0.466045,0.627138,0.568064,0.428246,0.385155,0.409679,0.413566,0.391453,0.543203,0.695112,0.631788,0.606639,0.509735
Okdbolidda,0.14375,0.49397,0.49481,0.821004,0.671484,0.484205,0.463740,0.672769,0.591252,0.583662,0.430918,0.574445,0.504747,0.410064,0.612928,0.763329,0.567986,0.637746,0.422457
Okdbolidda,0.15,0.53333,0.59524,0.723639,0.508727,0.473385,0.437335,0.640658,0.609207,0.536110,0.348641,0.519256,0.428028,0.413543,0.640599,0.613723,0.638835,0.703427,0.465818
Okdbolidda,0.12059,0.53889,0.37143,0.682295,0.484602,0.463723,0.472664,0.532902,0.499310,0.436811,0.374206,0.514933,0.410393,0.449995,0.532620,0.706985,0.557287,0.541133,0.514374
Okdbolidda,0.13437,0.54218,0.375,0.627618,0.516029,0.558675,0.433721,0.510822,0.562777,0.476551,0.381755,0.467744,0.406619,0.370819,0.649231,0.592220,0.488394,0.549532,0.601035
Okdbolidda,0.2,0.52171,0.30625,0.773295,0.635795,0.566911,0.438031,0.584229,0.542583,0.467632,0.456237,0.540420,0.476467,0.477286,0.635544,0.598662,0.479782,0.619952,0.495123
Okdbolidda,0.14722,0.60204,0.63866,0.555021,0.544713,0.578292,0.374661,0.566906,0.510172,0.422181,0.335534,0.345059,0.372388,0.410279,0.593407,0.585820,0.482469,0.591934,0.585111
Okdbolidda,0.14375,0.49397,0.49481,0.821004,0.671484,0.484205,0.463740,0.672769,0.591252,0.583662,0.430918,0.574445,0.504747,0.410064,0.612928,0.763329,0.567986,0.637746,0.422457
Okdbolidda,0.125,0.49343,0.29304,0.696625,0.522949,0.453667,0.484270,0.604896,0.519869,0.384609,0.364494,0.519252,0.397536,0.399295,0.583788,0.629851,0.494456,0.603413,0.490259
Okdbolidda,0.11389,0.56567,0.35714,0.459641,0.445368,0.481203,0.606643,0.458600,0.445669,0.459119,0.422319,0.458077,0.440505,0.402462,0.533783,0.734612,0.518018,0.509804,0.608902
Okdbolidda,0.12188,0.5401,0.37407,0.722232,0.488921,0.603606,0.430673,0.549349,0.533350,0.436927,0.361191,0.483855,0.401858,0.404504,0.576566,0.607800,0.516552,0.614308,0.528024
Okdbolidda,0.10694,0.51786,0.31494,0.536551,0.398498,0.457427,0.461163,0.500337,0.455563,0.438532,0.405868,0.408996,0.465012,0.400232,0.536761,0.696592,0.539466,0.483026,0.517066
Okdbolidda,0.15,0.53949,0.53939,0.711502,0.511692,0.490386,0.535088,0.722897,0.565024,0.616773,0.431225,0.584717,0.485694,0.467618,0.553326,0.693615,0.452158,0.652075,0.428600
Okdbolidda,0.25,0.53791,0.51196,0.540562,0.443020,0.447216,0.451787,0.657780,0.465236,0.451442,0.347191,0.607632,0.474834,0.407519,0.440956,0.708823,0.547011,0.813408,0.492473
Okdbolidda,0.18125,0.53862,0.58333,0.675941,0.519098,0.447369,0.455375,0.545985,0.583401,0.692240,0.434149,0.521860,0.644270,0.522174,0.589927,0.864338,0.517763,0.570161,0.444228
Okdbolidda,0.175,0.52747,0.55983,0.496867,0.458979,0.472187,0.367449,0.535758,0.510697,0.500908,0.456407,0.533702,0.442294,0.394492,0.521049,0.631557,0.551862,0.563905,0.488073
Okdbolidda,0.15833,0.50395,0.632,0.626028,0.454299,0.447762,0.474229,0.655252,0.510774,0.522967,0.360545,0.521554,0.413708,0.406759,0.578604,0.718554,0.488394,0.679324,0.429894
Okdbolidda,0.10156,0.48245,0.32738,0.650492,0.490948,0.604986,0.415511,0.510822,0.531259,0.369791,0.356314,0.498723,0.399058,0.428726,0.529269,0.611678,0.560254,0.569949,0.489236
Okdbolidda,0.13,0.54309,0.38605,0.460440,0.444290,0.454286,0.452061,0.430718,0.506988,0.577118,0.418678,0.492410,0.420024,0.359729,0.560596,0.690632,0.504058,0.533369,0.607947
Okdbolidda,0.11,0.5119,0.35714,0.445214,0.474028,0.513533,0.402174,0.556004,0.514031,0.349433,0.411907,0.527778,0.381443,0.424705,0.550524,0.785123,0.631788,0.564068,0.565995
Okdbolidda,0.15,0.53949,0.53939,0.711502,0.511692,0.490386,0.535088,0.722897,0.565024,0.616773,0.431225,0.584717,0.485694,0.467618,0.553326,0.693615,0.452158,0.652075,0.428600
Okdbolidda,0.13333,0.56977,0.88889,0.566140,0.440280,0.496714,0.417171,0.729560,0.570022,0.600131,0.433370,0.597361,0.486811,0.425843,0.497458,0.624881,0.494169,0.738562,0.433671
Okdbolidda,0.10667,0.52358,0.39683,0.491706,0.530896,0.583279,0.369628,0.577378,0.547504,0.379263,0.390458,0.495948,0.431682,0.408209,0.546555,0.594075,0.550444,0.528625,0.532127
Okdbolidda,0.1325,0.50777,0.62759,0.702005,0.487097,0.482314,0.445662,0.630468,0.534846,0.761919,0.435187,0.548689,0.626741,0.531229,0.605343,0.826876,0.633683,0.637160,0.493991
Okdbolidda,0.11731,0.48547,0.40079,0.578066,0.454749,0.468850,0.456664,0.577370,0.526472,0.467351,0.402814,0.451409,0.392579,0.410732,0.633618,0.704563,0.667786,0.533335,0.516720
Okdbolidda,0.14375,0.49397,0.49481,0.821004,0.671484,0.484205,0.463740,0.672769,0.591252,0.583662,0.430918,0.574445,0.504747,0.410064,0.612928,0.763329,0.567986,0.637746,0.422457
Okdbolidda,0.145,0.50635,0.63636,0.811209,0.561387,0.486393,0.372807,0.476624,0.551433,0.638297,0.494289,0.488800,0.423732,0.444750,0.569634,0.631557,0.557287,0.539766,0.471533
Okdbolidda,0.23333,0.49057,0.52885,0.812931,0.643584,0.497744,0.458590,0.678821,0.551897,0.551849,0.492523,0.535694,0.507944,0.402462,0.587453,0.754337,0.523603,0.540445,0.546389
Okdbolidda,0.11,0.47398,0.34222,0.592216,0.462468,0.595449,0.463424,0.623164,0.545929,0.397655,0.324353,0.444393,0.375514,0.462884,0.458525,0.638285,0.507475,0.547417,0.495753
Okdbolidda,0.145,0.48111,0.36752,0.489420,0.381806,0.462603,0.441165,0.495879,0.438406,0.525152,0.372465,0.530045,0.437265,0.413543,0.560039,0.710657,0.521702,0.605591,0.499764
Okdbolidda,0.24167,0.51575,0.26708,0.807187,0.557239,0.522376,0.381651,0.609623,0.585757,0.418373,0.396148,0.483825,0.401312,0.417012,0.580445,0.624881,0.698490,0.651696,0.551750
Okdbolidda,0.2375,0.57404,0.32667,0.538910,0.449926,0.592472,0.458227,0.533107,0.545929,0.503934,0.364508,0.472883,0.455716,0.464275,0.606444,0.731887,0.505467,0.583792,0.532998
Okdbolidda,0.4,0.62642,0.41477,0.475363,0.489479,0.574366,0.379421,0.479331,0.442371,0.388887,NaN,0.468582,0.393670,0.405728,0.503143,0.582863,0.474650,0.651696,0.497339
Okdbolidda,0.09375,0.49603,0.34375,0.541735,0.448107,0.595992,0.437248,0.472147,0.473145,0.414238,0.331818,0.411440,0.405077,0.404737,0.525291,0.579461,0.526959,0.596882,0.523699
Okdbolidda,0.19167,0.5879,0.44444,0.646525,0.580766,0.449626,0.397712,0.658875,0.657897,0.579918,0.367181,0.618059,0.503430,0.417801,0.569846,0.853960,0.538149,0.730319,0.454005
Okdbolidda,0.13056,0.5146,0.58654,0.603531,0.492872,0.454000,0.386259,0.460834,0.544436,0.748920,0.396431,0.479119,0.551841,0.469543,0.541971,0.651903,0.531154,0.482770,0.522002
Okdbolidda,0.13214,0.5452,0.31111,0.487985,0.465237,0.598864,0.391343,0.529082,0.519749,0.363010,0.373412,0.499217,0.372535,0.404504,0.531946,0.548221,0.513992,0.614308,0.516720
Okdbolidda,0.13,0.51037,0.41429,0.542701,0.490948,0.604986,0.454441,0.584229,0.531259,0.437629,0.473670,0.494528,0.391762,0.418824,0.646965,0.598662,0.522513,0.503400,0.505974
Okdbolidda,0.14375,0.49397,0.49481,0.821004,0.671484,0.484205,0.463740,0.672769,0.591252,0.583662,0.430918,0.574445,0.504747,0.410064,0.612928,0.763329,0.567986,0.637746,0.422457
Okdbolidda,0.15227,0.56596,0.55147,0.719708,0.388502,0.459697,0.478665,0.667469,0.492199,0.463878,0.378339,0.541838,0.424590,0.415168,0.590722,0.657952,0.567986,0.597592,0.470369
Okdbolidda,0.15833,0.49588,0.52595,0.906574,0.609377,0.467928,0.395551,0.612997,0.598238,0.437134,0.387867,0.538710,0.439187,0.409264,0.546427,0.690632,0.681638,0.597883,0.508324
Okdbolidda,0.12321,0.50435,0.61574,0.538569,0.449926,0.461682,0.373559,0.601446,0.572371,0.627842,0.402150,0.488800,0.423935,0.435742,0.587898,0.701472,0.663788,0.594496,0.522002
Okdbolidda,0.098077,0.48538,0.44322,0.464315,0.394659,0.519812,0.399602,0.735131,0.435549,0.359329,0.374370,0.486594,0.410393,0.452495,0.559847,0.764788,0.632020,0.501044,0.522305
Okdbolidda,0.18333,0.55631,0.28966,0.789048,0.635795,0.584912,0.381651,0.599784,0.541676,0.426600,0.390362,0.493934,0.456584,0.410279,0.597241,0.585820,0.481963,0.594913,0.616351
